id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,etiqueta_fraude_simulada,placa_vehiculo,id_proveedor
508,POL-925128,ASEG-100139,Vehículos,Choque,2025-01-27,2025-01-30,62920.0,48505.55,48505.55,Pago Total,Zamora,El asegurado reporta un choque por alcance en la calle Calle Sevilla de Oro de la ciudad de Zamora. Su Accura MDX (2005) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Dr. Luis Silva (Perito),156,209,3,0,0,VRF-5315,PROV-111
509,POL-265093,ASEG-100260,Vehículos,Choque,2025-02-17,2025-02-20,61600.0,53233.62,53233.62,Liquidado,Loja,Se reporta la rotura del parabrisas delantero del Honda CRV (2003) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Loja. Sin terceras personas lesionadas.,Sí,Dr. Luis Silva (Perito),132,233,3,0,0,LKI-2432,PROV-111
510,POL-267808,ASEG-100036,Vehículos,Choque,2025-01-04,2025-01-06,74160.0,61972.03,61972.03,Pago Total,Zamora,El cliente reporta el robo parcial de los accesorios de su Mercedes E400 (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Av. Héroes de Paquisha de Zamora.,Sí,Ing. Carlos Mendoza (Perito),183,182,2,2,0,VOJ-9544,PROV-110
511,POL-116735,ASEG-100086,Vehículos,Choque,2025-01-28,2025-01-28,80100.0,70051.44,70051.44,Liquidado,Zamora,Se reporta la rotura del parabrisas delantero del Audi A3 (2015) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Zamora. Sin terceras personas lesionadas.,Sí,Tecnicentro El Oro,51,314,0,0,0,VDR-1022,PROV-103
512,POL-963680,ASEG-100018,Vehículos,Daño material,2025-02-14,2025-02-17,6560.0,5017.34,2991.44,Pago Parcial,Loja,Se reporta la rotura del parabrisas delantero del Volkswagen Jetta (2003) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Loja. Sin terceras personas lesionadas.,Sí,Clínica San Agustín,125,240,3,1,0,LCP-7166,PROV-109
513,POL-445694,ASEG-100332,Vehículos,Choque,2025-01-21,2025-01-23,58800.0,53986.16,53986.16,Pago Total,Loja,El cliente reporta el robo parcial de los accesorios de su Nissan Pathfinder (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Av. Salvador Bustamante Celi de Loja.,Sí,Hospital Santa Inés Cuenca,136,229,2,3,0,LFP-6330,PROV-107
514,POL-215534,ASEG-100081,Vehículos,Choque,2025-01-30,2025-01-30,53730.0,48975.48,0.0,Reserva,Machala,Se reporta choque frontal severo de Dodge RAM contra un objeto fijo en la calle Av. 25 de Junio de Machala. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Clínica Hospital Municipal Loja,263,102,0,1,1,OMS-0453,PROV-106
515,POL-232854,ASEG-100197,Vehículos,Choque,2025-01-06,2025-01-06,60600.0,55847.76,55847.76,Pago Total,Loja,El asegurado reporta un choque por alcance en la calle Calle Bolívar de la ciudad de Loja. Su Honda Civic (2001) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Hospital Santa Inés Cuenca,146,219,0,2,0,LGI-2153,PROV-107
516,POL-168260,ASEG-100056,Vehículos,Choque,2025-02-25,2025-02-27,35750.0,30883.06,15104.78,Pago Parcial,Machala,"Se reporta un choque lateral en la intersección de la calle Av. Madero Vargas en Machala. El conductor de un Mercedes E400 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Dr. Luis Silva (Perito),85,280,2,3,0,OSP-7131,PROV-111
517,POL-538955,ASEG-100436,Salud,Atención médica,2025-01-14,2025-01-16,1111.17,895.98,895.98,Liquidado,Machala,Se reporta la rotura del parabrisas delantero del Chevrolet Silverado (2004) por impacto de una piedra lanzada por un camión de carga mientras circulaba por la vía de acceso a Machala. Sin terceras personas lesionadas.,Sí,Clínica La Cigüeña Machala,216,149,2,1,0,,PROV-110
518,POL-243226,ASEG-100402,Vehículos,Choque,2025-02-06,2025-02-06,87960.0,79216.45,0.0,Negativa,Machala,Se reporta choque frontal severo de Jeep Wrangler contra un objeto fijo en la calle Av. 25 de Junio de Machala. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Autoservicio Cuenca,140,225,0,3,1,OLF-8825,PROV-105
519,POL-246435,ASEG-100328,Vehículos,Choque,2025-01-11,2025-01-13,47800.0,38232.13,38232.13,Pago Total,Cuenca,El asegurado reporta un choque por alcance en la calle Av. 12 de Abril de la ciudad de Cuenca. Su Jeep Grand Cherokee (2009) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Ing. Carlos Mendoza (Perito),66,299,2,0,0,ALB-1874,PROV-110
520,POL-582480,ASEG-100241,Vehículos,Robo,2025-01-30,2025-01-31,3840.0,3067.73,3067.73,Pago Total,Zamora,"El conductor reporta que al transitar por Calle Diego de Vaca en Zamora, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Chevrolet Tahoe.",Sí,Dra. María Cabrera (Perito),34,331,1,2,0,VOW-3072,PROV-113
521,POL-345539,ASEG-100104,Hogar,Incendio,2025-02-14,2025-02-17,19449.25,16901.03,16901.03,Pago Total,Machala,"El conductor reporta que al transitar por Calle Bolívar en Machala, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Accura RSX.",Sí,Otro,197,168,3,1,0,,PROV-106
522,POL-924318,ASEG-100312,Vehículos,Choque,2025-01-22,2025-01-24,88110.0,75819.54,75819.54,Pago Total,Cuenca,"El conductor reporta que al transitar por Av. de las Américas en Cuenca, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Audi A5.",Sí,Multiservicios Loja Car,199,166,2,0,0,AKF-0950,PROV-102
523,POL-726880,ASEG-100439,Vehículos,Choque,2025-02-10,2025-02-12,47740.0,38600.23,21717.69,Pago Parcial,Machala,El asegurado reporta un choque por alcance en la calle Calle Rocafuerte de la ciudad de Machala. Su Honda Civic (2005) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Enderezada y Pintura Lojanita,249,116,2,3,0,OHR-7476,PROV-104
524,POL-190588,ASEG-100440,Vehículos,Choque,2025-02-17,2025-02-17,58960.0,54669.14,54669.14,Liquidado,Cuenca,El asegurado reporta un choque por alcance en la calle Calle Larga de la ciudad de Cuenca. Su Ford F150 (2004) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Hospital Santa Inés Cuenca,93,272,0,3,0,ALH-4102,PROV-107
525,POL-246705,ASEG-100082,Vehículos,Daño material,2025-01-05,2025-01-08,2160.0,1698.27,1175.09,Pago Parcial,Azogues,"Se reporta un choque lateral en la intersección de la calle Av. Aurelio Jaramillo en Azogues. El conductor de un Toyota Corolla indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Hospital Santa Inés Cuenca,188,177,3,2,0,UFN-1700,PROV-107
526,POL-619589,ASEG-100112,Vehículos,Robo,2025-02-25,2025-02-28,6890.0,5775.16,5775.16,Liquidado,Loja,El asegurado reporta un choque por alcance en la calle Av. Manuel Agustín Aguirre de la ciudad de Loja. Su Jeep Grand Cherokee (1997) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Autoservicio Cuenca,254,111,3,1,0,LUJ-8447,PROV-105
527,POL-164988,ASEG-100328,Vehículos,Choque,2025-02-09,2025-02-09,78870.0,74004.7,74004.7,Pago Total,Cuenca,"Se reporta un choque lateral en la intersección de la calle Calle Larga en Cuenca. El conductor de un Suburu Legacy indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Enderezada y Pintura Lojanita,55,310,0,0,0,AOG-4227,PROV-104
528,POL-729534,ASEG-100034,Vehículos,Robo,2025-01-03,2025-01-03,2700.0,2270.28,2270.28,Pago Total,Machala,"Se reporta un choque lateral en la intersección de la calle Av. Madero Vargas en Machala. El conductor de un Ford F150 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Dra. María Cabrera (Perito),61,304,0,2,0,OHW-0879,PROV-113
529,POL-505014,ASEG-100211,Salud,Atención médica,2025-02-12,2025-02-14,1220.32,1071.4,1071.4,Pago Total,Cuenca,El cliente reporta el robo parcial de los accesorios de su Jeep Grand Cherokee (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Av. Remigio Crespo de Cuenca.,Sí,Hospital Santa Inés Cuenca,40,325,2,0,0,,PROV-110
530,POL-920826,ASEG-100446,Vehículos,Choque,2025-01-17,2025-01-17,75570.0,62500.58,0.0,Cierre Sin Consecuencia,Zamora,Se reporta choque frontal severo de BMW X5 contra un objeto fijo en la calle Av. Héroes de Paquisha de Zamora. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,No,Clínica Trucha,190,175,0,3,1,VYM-6470,PROV-116
531,POL-534982,ASEG-100232,Vehículos,Choque,2024-12-31,2025-01-02,90240.0,82081.18,82081.18,Pago Total,Zamora,El cliente reporta el robo parcial de los accesorios de su Chevrolet Malibu (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Av. Héroes de Paquisha de Zamora.,Sí,Clínica La Cigüeña Machala,33,332,2,1,0,VJP-6235,PROV-108
532,POL-110408,ASEG-100463,Vehículos,Choque,2025-01-23,2025-01-25,80960.0,64287.29,30389.58,Pago Parcial,Zamora,El asegurado reporta un choque por alcance en la calle Calle Sevilla de Oro de la ciudad de Zamora. Su Accura MDX (2000) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Hospital Santa Inés Cuenca,142,223,2,3,0,VWD-1166,PROV-107
533,POL-283052,ASEG-100103,Vehículos,Choque,2025-01-22,2025-01-24,79080.0,73183.94,73183.94,Pago Total,Zamora,"El conductor reporta que al transitar por Av. del Ejército en Zamora, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Mercedes C300.",Sí,Autoservicio Cuenca,241,124,2,0,0,VVM-5904,PROV-105
534,POL-840806,ASEG-100036,Vehículos,Robo,2025-01-15,2025-01-18,6820.0,5466.06,5466.06,Liquidado,Zamora,"Se reporta un choque lateral en la intersección de la calle Av. del Ejército en Zamora. El conductor de un Mercedes ML350 indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Enderezada y Pintura Lojanita,269,96,3,2,0,VLR-1874,PROV-104
535,POL-382394,ASEG-100466,Vehículos,Choque,2025-01-09,2025-01-10,62590.0,52179.54,28162.13,Pago Parcial,Zamora,El asegurado reporta un choque por alcance en la calle Av. del Ejército de la ciudad de Zamora. Su Nissan Pathfinder (2006) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Ing. Carlos Mendoza (Perito),23,342,1,0,0,VVD-6591,PROV-110
536,POL-876699,ASEG-100302,Vehículos,Choque,2025-01-12,2025-01-15,52400.0,46847.71,0.0,Negativa,Loja,"El conductor declara haber perdido el control de su Accura MDX a una velocidad aproximada de 10 km/h al esquivar un perro en la calle Calle Bolívar en Loja, resultando en una volcadura de campana y daños severos en el techo y laterales. El peritaje técnico preliminar indica que el daño es inconsistente con la velocidad reportada.",Sí,Dr. Luis Silva (Perito),2,363,3,2,1,LSR-9033,PROV-111
537,POL-871432,ASEG-100022,Vehículos,Choque,2025-01-07,2025-01-08,63580.0,48501.78,48501.78,Liquidado,Zamora,El asegurado reporta un choque por alcance en la calle Av. del Ejército de la ciudad de Zamora. Su Volkswagen Jetta (2004) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Ing. Carlos Mendoza (Perito),95,270,1,0,0,VWC-8732,PROV-110
538,POL-379882,ASEG-100213,Vehículos,Choque,2025-01-20,2025-01-22,61400.0,47326.89,47326.89,Liquidado,Zamora,El asegurado reporta un choque por alcance en la calle Calle Sevilla de Oro de la ciudad de Zamora. Su Nissan Ultima (1995) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Hospital Santa Inés Cuenca,19,346,2,3,0,VIO-0331,PROV-107
539,POL-852002,ASEG-100468,Vehículos,Daño material,2025-02-18,2025-02-21,4700.0,4254.38,0.0,Reserva,Zamora,Se reporta choque frontal severo de Dodge Neon contra un objeto fijo en la calle Calle Sevilla de Oro de Zamora. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Clínica San Agustín,1,364,3,2,1,VUD-4121,PROV-109
540,POL-372891,ASEG-100111,Vehículos,Choque,2025-02-14,2025-02-17,74140.0,69202.82,69202.82,Liquidado,Machala,El asegurado reporta un choque por alcance en la calle Av. 25 de Junio de la ciudad de Machala. Su BMW X5 (2015) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Autoservicio Cuenca,276,89,3,3,0,OMP-1755,PROV-105
541,POL-689034,ASEG-100010,Salud,Atención médica,2025-01-03,2025-01-06,160.72,142.66,142.66,Pago Total,Machala,El asegurado reporta un choque por alcance en la calle Av. 25 de Junio de la ciudad de Machala. Su Volkswagen Jetta (2011) fue impactado en la parte posterior por otro vehículo que no guardó la distancia de seguridad. Daños leves en el parachoques trasero y cajuela.,Sí,Clínica San Agustín,224,141,3,1,0,,PROV-104
542,POL-743092,ASEG-100278,Vehículos,Daño material,2025-02-15,2025-02-15,10790.0,8786.87,8786.87,Pago Total,Loja,"El conductor reporta que al transitar por Calle 18 de Noviembre en Loja, debido a trabajos en la vía y falta de señalización, cayó en un bache profundo provocando la rotura del neumático delantero derecho y daños en la suspensión del Mercedes E400.",Sí,Enderezada y Pintura Lojanita,16,349,0,2,0,LHX-8503,PROV-104
543,POL-599174,ASEG-100030,Vehículos,Choque,2025-02-14,2025-02-17,48070.0,43961.31,34000.77,Pago Parcial,Machala,"Se reporta un choque lateral en la intersección de la calle Calle Bolívar en Machala. El conductor de un Saab 92x indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Hospital Santa Inés Cuenca,98,267,3,2,0,OVZ-2863,PROV-107
544,POL-421092,ASEG-100172,Vehículos,Choque,2025-01-21,2025-01-24,51030.0,42330.91,42330.91,Pago Total,Machala,"Se reporta un choque lateral en la intersección de la calle Av. 25 de Junio en Machala. El conductor de un Suburu Impreza indica que otro vehículo ignoró la señal de pare, impactando su puerta lateral izquierda. El choque provocó daños de consideración media.",Sí,Dr. Luis Silva (Perito),105,260,3,2,0,OOZ-1916,PROV-111
545,POL-349658,ASEG-100434,Vehículos,Choque,2025-01-18,2025-01-20,43280.0,38840.97,0.0,Cierre Sin Consecuencia,Loja,Se reporta choque frontal severo de Honda Civic contra un objeto fijo en la calle Av. Salvador Bustamante Celi de Loja. El conductor indica que se desvió para evitar colisión con otro carro que huyó. No hay registro policial del incidente.,Sí,Enderezada y Pintura Lojanita,251,114,2,0,1,LKX-4007,PROV-104
546,POL-811042,ASEG-100059,Vehículos,Choque,2025-01-31,2025-01-31,76400.0,72120.64,45567.42,Pago Parcial,Cuenca,El cliente reporta el robo parcial de los accesorios de su Suburu Forrestor (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Av. Solano de Cuenca.,Sí,Clínica San Agustín,195,170,0,1,0,AOH-6169,PROV-109
547,POL-505316,ASEG-100196,Vehículos,Choque,2025-01-04,2025-01-06,75460.0,58683.22,28265.13,Pago Parcial,Machala,El cliente reporta el robo parcial de los accesorios de su Audi A5 (retrovisores y radio) mientras se encontraba estacionado temporalmente frente a un local comercial en la calle Calle Rocafuerte de Machala.,Sí,Ing. Carlos Mendoza (Perito),63,302,2,0,0,OPX-1366,PROV-110
